"","code","state","period","lforce","unemployed","urate","openings","jobrate","pop","stindex","C1","C2","C3","C4","C5","C6","C7","H1","f_lfp","educrate","lhshr","avgage","o_lfp","covid"
"765",32,"New Mexico","21-Sep",945693,54704,5.8,67000,0.069938173,2115877,"18.52","1","1","0","0","0","0","0","2","0.501971090670171","0.27877947295423","0.119214586255259","41","0.630630630630631","243523.5"
"766",32,"New Mexico","21-Oct",952226,50208,5.3,72000,0.073920605,2115877,"17.6238709677419","0.806451612903226","0.806451612903226","0","0","0","0","0","2","0.500641848523748","0.286384976525822","0.113079019073569","42","0.606936416184971","264380"
"767",32,"New Mexico","21-Nov",958170,50399,5.3,56000,0.058105089,2115877,"13.7973333333333","0","0","0","0","0","0","0","2","0.51797603195739","0.283839779005525","0.111859838274933","42","0.694189602446483","296278.5"
"768",32,"New Mexico","21-Dec",959857,46449,4.8,53000,0.054842261,2115877,"11.11","0","0","0","0","0","0","0","2","0.507982583454282","0.298816568047337","0.108910891089109","41","0.688356164383562","334324"
"769",33,"New York","20-Jan",9529605,394915,4.1,422000,0.044157548,20154933,"1.43483870967742","0","0","0","0","0","0","0","0.032258064516129","0.563645621181263","0.391446472350858","0.0906087777253421","40","0.732254047322541","0"
"770",33,"New York","20-Feb",9524311,394346,4.1,375000,0.039453065,20154933,"7.94793103448276","0","0","0","0","0","0","0","1","0.560336300692384","0.398988554697897","0.0980300187617261","40","0.74818401937046","0"
"771",33,"New York","20-Mar",9463134,419555,4.4,348000,0.037054472,20154933,"48.7170967741935","1.58064516129032","1.70967741935484","1.29032258064516","1.96774193548387","0.741935483870968","1.06451612903226","0.32258064516129","2","0.541248606465998","0.412731619844591","0.0833333333333333","42","0.718547341115435","487"
"772",33,"New York","20-Apr",8801907,1429063,16.2,282000,0.036839418,20154933,"79.63","3","3","2","4","1","2","1","2","0.518140589569161","0.413761745983631","0.0564216778025241","42","0.673883626522327","97307.5"
"773",33,"New York","20-May",8919480,1401883,15.7,306000,0.039112444,20154933,"77.6009677419355","3","3","2","4","1","2","1","2","0.499130434782609","0.411764705882353","0.0595065312046444","43","0.643708609271523","156632"
"774",33,"New York","20-Jun",9332324,1377368,14.8,334000,0.04029458,20154933,"72.993","3","2.23333333333333","2","4","1","1.23333333333333","1.2","2","0.527405602923264","0.402994791666667","0.0538085255066387","43","0.715099715099715","173834.5"
"775",33,"New York","20-Jul",9462424,1400143,14.8,415000,0.048954376,20154933,"71.368064516129","3","2","1.61290322580645","3.16129032258065","1","1","2","2","0.526405451448041","0.388905547226387","0.0708359923420549","42","0.682230869001297","184408"
"776",33,"New York","20-Aug",9477391,1096540,11.6,367000,0.041953161,20154933,"70.2174193548387","2.96774193548387","2","1.16129032258065","3","1","1","2","2","0.535791757049892","0.380329732802729","0.0652818991097923","42","0.708955223880597","195285"
"777",33,"New York","20-Sep",9303744,916728,9.9,329000,0.037746603,20154933,"69.44","2","2","2","3","1","1","2","2","0.541866666666667","0.366193260930103","0.0691964285714286","41","0.704030226700252","207541"
"778",33,"New York","20-Oct",9195073,761164,8.3,351000,0.039954882,20154933,"69.8038709677419","2","2.7741935483871","2","3.7741935483871","1","1","2","2","0.52010582010582","0.374550484094053","0.0821309655937847","41","0.667905824039653","228173"
"779",33,"New York","20-Nov",9231677,763468,8.3,328000,0.037288791,20154933,"70.188","2","3","2","4","1","1","2","2","0.542175360710322","0.40193491644679","0.0750426378624218","41","0.703324808184143","279246.5"
"780",33,"New York","20-Dec",9228985,782807,8.5,306000,0.034962726,20154933,"69.91","2","3","2","4","1","1","2","2","0.542774566473988","0.406717557251908","0.0717249555423829","41","0.694070080862534","438797"
"781",33,"New York","21-Jan",9184419,862734,9.4,343000,0.039585975,19835913,"66.6787096774194","2","2.12903225806452","2","4","1","1","2","2","0.535694210230467","0.407373552711761","0.0606428138265616","41","0.687585266030014","704870"
"782",33,"New York","21-Feb",9215509,889674,9.7,376000,0.043209277,19835913,"64.6142857142857","2","2","1.71428571428571","4","1","1","2","2","0.531428571428571","0.420231033406182","0.0701538461538461","41","0.684722222222222","873116"
"783",33,"New York","21-Mar",9436191,796730,8.4,422000,0.046570857,19835913,"57.8290322580645","2","1.12903225806452","1","3.51612903225806","1","1","2","2","0.544715447154472","0.407035175879397","0.0743449116392444","43","0.693570451436389","970120"
"784",33,"New York","21-Apr",9385870,724778,7.7,562000,0.060934012,19835913,"45.618","2","1","1","3","1","0.166666666666667","1.3","2","0.533260032985157","0.396048363314656","0.0831435079726651","43","0.711949685534591","1083879.5"
"785",33,"New York","21-May",9276229,648311,7,519000,0.056740423,19835913,"37.6929032258065","2","1","1","3","0.0967741935483871","0","1","2","0.525876460767947","0.396520695860828","0.0854503464203233","43.5","0.710493046776233","1141186"
"786",33,"New York","21-Jun",9395356,679824,7.2,546000,0.05895353,19835913,"34.9673333333333","2","1","1","1.93333333333333","0","0","0.7","2","0.529100529100529","0.394224733207784","0.084855627578079","43","0.738903394255875","1155348"
"787",33,"New York","21-Jul",9382033,689652,7.4,706000,0.075119321,19835913,"28.7","2","1","1","1","0","0","0","2","0.531940298507463","0.404356060606061","0.093037584719655","43","0.723719676549865","1161322"
"788",33,"New York","21-Aug",9335246,662810,7.1,581000,0.062787488,19835913,"28.6425806451613","2","1.2258064516129","1","1","0","0","0","2","0.529376135675348","0.400129491744901","0.0798701298701299","43","0.68377253814147","1202885"
"789",33,"New York","21-Sep",9247695,578011,6.3,553000,0.059960853,19835913,"29.444","1.4","2","1","1","0","0","0","2","0.519900497512438","0.389686684073107","0.0827671402100062","42","0.675250357653791","1291752"
"790",33,"New York","21-Oct",9254848,548869,5.9,567000,0.061145399,19835913,"28.7","1","2","1","1","0","0","0","2","0.522781774580336","0.384542286981311","0.0852852852852853","42","0.676348547717842","1395252"
"791",33,"New York","21-Nov",9188192,509064,5.5,614000,0.066070326,19835913,"28.7","1","2","1","1","0","0","0","2","0.517879161528977","0.396686159844055","0.0860148514851485","43","0.649368863955119","1496483.5"
"792",33,"New York","21-Dec",9140537,457306,5,548000,0.059363697,19835913,"28.4153846153846","1","1.92307692307692","1","1","0","0","0","2","0.521197007481297","0.393078681031668","0.0905683947532792","43","0.664739884393064","1687870"
"793",34,"North Carolina","20-Jan",5072275,184959,3.6,225000,0.044011364,10457177,"0","0","0","0","0","0","0","0","0","0.562119895742832","0.308076225045372","0.0796747967479675","41","0.63135593220339","0"
"794",34,"North Carolina","20-Feb",5112398,174325,3.4,217000,0.042094457,10457177,"0","0","0","0","0","0","0","0","0","0.563429571303587","0.308574048601559","0.0865695792880259","41","0.637554585152838","0"
"795",34,"North Carolina","20-Mar",4890781,193957,4,175000,0.035920838,10457177,"33.361935483871","1.32258064516129","1.38709677419355","0.903225806451613","1.25806451612903","0.516129032258065","0.935483870967742","0.774193548387097","1.35483870967742","0.528836754643206","0.315924219150026","0.0833333333333333","42","0.669767441860465","33"
"796",34,"North Carolina","20-Apr",4660070,613315,13.2,168000,0.039859968,10457177,"71.5096666666667","3","2.96666666666667","2","3","1","2","2","2","0.496402877697842","0.332602739726027","0.0609452736318408","42","0.599078341013825","5334"
"797",34,"North Carolina","20-May",4812007,659606,13.7,178000,0.041104738,10457177,"63.5596774193548","3","2","1.67741935483871","3","1","1.2258064516129","1.45161290322581","2","0.484198645598194","0.345091122868901","0.0632111251580278","43","0.634567901234568","18260"
"798",34,"North Carolina","20-Jun",4846452,432333,8.9,2e+05,0.043345219,10457177,"58.33","3","2","1","3","1","1","1","2","0.509638554216867","0.349968010236724","0.0739299610894942","43","0.586118251928021","45708.5"
"799",34,"North Carolina","20-Jul",4977349,460754,9.3,229000,0.048255277,10457177,"58.33","3","2","1","3","1","1","1","2","0.516746411483254","0.352221506761108","0.076510067114094","43","0.58","93682"
"800",34,"North Carolina","20-Aug",4913809,337266,6.9,206000,0.043073319,10457177,"54.8090322580645","2.29032258064516","2","1","3","1","1","1","2","0.495180722891566","0.366837387964149","0.0650730411686587","44","0.594458438287154","146897"
"801",34,"North Carolina","20-Sep",5016045,357508,7.1,230000,0.047048841,10457177,"52.78","2","2","1","3","1","1","1","2","0.505777777777778","0.33508604206501","0.0648236415633937","42","0.64187866927593","190558.5"
"802",34,"North Carolina","20-Oct",5053339,325068,6.4,264000,0.052881745,10457177,"52.78","2","2","1","3","1","1","1","2","0.508880994671403","0.330382106244175","0.0687782805429864","42","0.613461538461539","241291"
"803",34,"North Carolina","20-Nov",5038460,315198,6.3,198000,0.040233582,10457177,"54.448","2","2","1","3.6","1","1","1","2","0.507528786536758","0.314272211720227","0.0875576036866359","42","0.627218934911243","314317.5"
"804",34,"North Carolina","20-Dec",5017316,307133,6.1,212000,0.043070321,10457177,"55.6451612903226","2","2","1","3.12903225806452","1","1.67741935483871","1","2","0.530018761726079","0.303747534516765","0.0785046728971963","42.5","0.658486707566462","457316"
"805",34,"North Carolina","21-Jan",4972173,296491,6,289000,0.05821118,10551162,"63.4664516129032","2","2","1","3.83870967741935","1","2","1.83870967741935","2","0.526891522333637","0.309726156751652","0.072972972972973","42","0.62374245472837","676741"
"806",34,"North Carolina","21-Feb",5001539,280026,5.6,275000,0.055038384,10551162,"61.7371428571429","2","2","1","3.89285714285714","1","2","1.5","2","0.531362007168459","0.312587739822181","0.0801393728222996","42","0.65424430641822","821446"
"807",34,"North Carolina","21-Mar",4991166,228648,4.6,301000,0.059444837,10551162,"53.1361290322581","1.29032258064516","1.80645161290323","1","3","1","2","1","2","0.531305903398927","0.324450677886863","0.0623916811091854","42","0.650103519668737","881140"
"808",34,"North Carolina","21-Apr",4974688,218069,4.4,333000,0.065427294,10551162,"43.52","1","1","1","3","1","1","1","2","0.529464285714286","0.326148078725398","0.0640569395017794","42","0.66384778012685","934290.5"
"809",34,"North Carolina","21-May",4959692,222385,4.5,283000,0.056371055,10551162,"33.4245161290323","1","0.741935483870968","0.741935483870968","1.45161290322581","1","1","0.741935483870968","2","0.52463503649635","0.331311245916939","0.0712377560106857","42","0.694505494505494","980733"
"810",34,"North Carolina","21-Jun",5038055,247429,4.9,363000,0.070435845,10551162,"17.59","1","0","0","0","1","1","0","2","0.532136105860113","0.322720694645441","0.0885608856088561","42","0.665198237885463","998701.5"
"811",34,"North Carolina","21-Jul",5049442,232513,4.6,372000,0.071691095,10551162,"21.1745161290323","1","0.774193548387097","0.774193548387097","0","1","1","0","2","0.527014218009479","0.312260536398467","0.0868347338935574","42","0.663774403470716","1015444"
"812",34,"North Carolina","21-Aug",5026291,221150,4.4,366000,0.070777416,10551162,"21.2175","1.23333333333333","1","1","0","1","0.625","0","2","0.535236396074933","0.318933823529412","0.0844212358572672","41","0.678350515463918","1119071"
"813",34,"North Carolina","21-Sep",5055808,190792,3.8,333000,0.064062904,10551162,"24.07","2","1","1","0","1","0","0","2","0.536","0.329862754377662","0.0881326352530541","41","0.686991869918699","1322331"
"814",34,"North Carolina","21-Oct",5070465,186207,3.7,365000,0.069533637,10551162,"23.1748387096774","1.67741935483871","1","1","0","1","0","0","2","0.524752475247525","0.345719661335842","0.0858143607705779","41","0.647058823529412","1447575"
"815",34,"North Carolina","21-Nov",5066946,170585,3.4,336000,0.064215753,10551162,"18.52","0","1","1","0","1","0","0","2","0.542572463768116","0.339512195121951","0.0787824529991047","42","0.652610441767068","1500988.5"
"816",34,"North Carolina","21-Dec",5070354,160692,3.2,347000,0.066011473,10551162,"15.7732258064516","0","0","0.67741935483871","0","1","0","0","2","0.541395348837209","0.325086590796635","0.0845323741007194","42","0.652083333333333","1580016"
"817",35,"North Dakota","20-Jan",402870,11895,3,22000,0.05327199,778962,"0.538064516129032","0","0","0","0","0","0","0","0.0967741935483871","0.643072289156627","0.282798833819242","0.0755355129650507","35","0.861003861003861","0"
"818",35,"North Dakota","20-Feb",405223,11444,2.8,23000,0.055185122,778962,"5.56","0","0","0","0","0","0","0","1","0.656716417910448","0.299492385786802","0.0600907029478458","37","0.834558823529412","0"
"819",35,"North Dakota","20-Mar",402014,12846,3.2,19000,0.04654946,778962,"21.3864516129032","1.32258064516129","0.774193548387097","0.645161290322581","0","0.387096774193548","0","0","1.61290322580645","0.643856920684292","0.300224047796863","0.0578703703703704","37","0.853383458646617","1"
"820",35,"North Dakota","20-Apr",406306,36163,8.9,16000,0.041435427,778962,"50.7403333333333","3","2","1","0","1","0","1.53333333333333","2","0.625","0.318250377073906","0.0585885486018642","38","0.826086956521739","379"
"821",35,"North Dakota","20-May",413655,34839,8.4,20000,0.050148439,778962,"40.4445161290323","3","1","1","0","0.32258064516129","0","0.451612903225806","2","0.643387815750372","0.312125748502994","0.0459627329192547","38","0.815217391304348","1848"
"822",35,"North Dakota","20-Jun",413557,25997,6.3,17000,0.042020961,778962,"35.19","3","1","1","0","0","0","0","2","0.606060606060606","0.30643910007758","0.0598958333333333","37","0.783882783882784","3112.5"
"823",35,"North Dakota","20-Jul",413915,24952,6,19000,0.046572851,778962,"35.19","3","1","1","0","0","0","0","2","0.624819624819625","0.311191335740072","0.0776699029126214","37","0.836236933797909","4792"
"824",35,"North Dakota","20-Aug",415991,24206,5.8,19000,0.046252906,778962,"34.2325806451613","2.74193548387097","1","1","0","0","0","0","2","0.650069156293223","0.298818624044475","0.0731981981981982","37","0.858657243816254","8647"
"825",35,"North Dakota","20-Sep",406373,16530,4.1,19000,0.046472607,778962,"25.6016666666667","2","1","1","0.0666666666666667","0","0","0","2","0.647297297297297","0.284459459459459","0.0722635494155154","36","0.896797153024911","16333"
"826",35,"North Dakota","20-Oct",404500,15099,3.7,21000,0.051169466,778962,"29.5851612903226","2","1","1.74193548387097","2","0","0","0","2","0.651577503429355","0.281009110021023","0.0749185667752443","37","0.915129151291513","31261"
"827",35,"North Dakota","20-Nov",400126,17049,4.3,16000,0.040092513,778962,"30.555","2","1","1.5","2","0","0","0","2","0.663294797687861","0.286541244573082","0.0782312925170068","37","0.867158671586716","65426"
"828",35,"North Dakota","20-Dec",397541,18974,4.8,17000,0.042976285,778962,"30.09","2","1","1","2","0","0","0","2","0.638483965014577","0.286237188872621","0.0781609195402299","37","0.825","89063"
"829",35,"North Dakota","21-Jan",397376,19972,5,20000,0.05032662,774948,"25.4325806451613","1.58064516129032","0.548387096774194","1","1.09677419354839","0","0","0","2","0.638968481375358","0.277934936350778","0.0804469273743017","37","0.806338028169014","95864"
"830",35,"North Dakota","21-Feb",400731,21993,5.5,20000,0.050158249,774948,"18.52","1","0","1","0","0","0","0","2","0.616954474097331","0.276546982429335","0.0621827411167513","37","0.787545787545788","98712"
"831",35,"North Dakota","21-Mar",400061,19238,4.8,22000,0.054614558,774948,"18.52","1","0","1","0","0","0","0","2","0.608562691131499","0.276831976313842","0.0686746987951807","37","0.799283154121864","101284"
"832",35,"North Dakota","21-Apr",401220,16351,4.1,29000,0.070070481,774948,"18.3346666666667","1","0","1","0","0","0","0","1.96666666666667","0.621301775147929","0.28388928317956","0.0797266514806378","38","0.824915824915825","105626.5"
